string_1,string_2
6,6
3,3
4,4
2,2
0,0
6,6
3,3
7,7
3,3
5,5
05,05
27,27
41,41
40,40
30,30
16,16
25,25
10,10
34,34
01,01
540,540
342,342
435,435
216,216
146,146
273,273
022,022
267,267
107,107
050,050
4260,4260
2737,2737
1640,1640
3146,3146
4407,4407
2304,2304
4332,4332
2175,2175
4031,4031
3171,3171
36171,36171
20167,20167
20262,20262
67664,67664
25472,25472
37672,37672
47466,47466
53310,53310
73701,73701
34105,34105
125445,125445
011263,011263
367271,367271
077426,077426
327175,327175
513155,513155
403372,403372
521773,521773
305226,305226
254533,254533
1035230,1035230
4406537,4406537
5462246,5462246
6427450,6427450
5716434,5716434
4101276,4101276
0764610,0764610
2005713,2005713
1041120,1041120
0272443,0272443
66635631,66635631
02023654,02023654
55133376,55133376
62315571,62315571
25331034,25331034
60464465,60464465
25412623,25412623
04565255,04565255
74606366,74606366
10621007,10621007
500047417,500047417
134574737,134574737
576173575,576173575
106613016,106613016
765302611,765302611
375607717,375607717
501426032,501426032
355714127,355714127
221235342,221235342
406062432,406062432
1763101323,1763101323
5316236372,5316236372
5642211373,5642211373
6202775667,6202775667
1753143710,1753143710
3276523665,3276523665
2703536600,2703536600
4611324312,4611324312
5425261223,5425261223
7637414164,7637414164
75712656624,75712656624
73355243105,73355243105
03271441431,03271441431
02101732722,02101732722
67714500563,67714500563
77351400651,77351400651
57511727437,57511727437
67556617254,67556617254
54411301355,54411301355
50012245476,50012245476
605266217333,605266217333
643236255421,643236255421
234146437411,234146437411
251307212443,251307212443
646551357105,646551357105
331442641752,331442641752
227417622177,227417622177
463046366363,463046366363
141707555610,141707555610
133444074624,133444074624
3242767743425,3242767743425
1414164440463,1414164440463
2431162761122,2431162761122
7507577522615,7507577522615
2462233026123,2462233026123
4733173255344,4733173255344
2362266516770,2362266516770
0143001505106,0143001505106
0527670027444,0527670027444
2034307445224,2034307445224
67147542541267,67147542541267
44425776575524,44425776575524
67401113732615,67401113732615
01310467160444,01310467160444
63411313563126,63411313563126
03720452426100,03720452426100
20775344640512,20775344640512
07516460766466,07516460766466
32120326072775,32120326072775
57741726140545,57741726140545
525331462710371,525331462710371
300704111115434,300704111115434
752130764544707,752130764544707
530561573721506,530561573721506
266043356551371,266043356551371
413563676471056,413563676471056
266574111025773,266574111025773
365231420335054,365231420335054
005075720005164,005075720005164
037106610765145,037106610765145
