string_1,string_2
97567,97557
74849,14849
33216,33215
84961,44961
14670,14676
01037,01537
05632,05642
91946,91966
07514,07504
96334,96634
0076617407,0073611407
4101695319,4101627319
8513071712,8573021712
4357969924,4357969924
2983110012,2983190012
5227004904,5227004908
5483877042,5488877032
3013038008,3054038008
0409213724,0608213724
2077562697,2097262697
970580903601813,970500928601813
451817706430330,451417706495330
108597290143911,158592290143951
357216613173725,357296615173795
153977908868521,153927908868521
594175889912858,594175189917858
932978934941693,962978934941671
110732760931438,510732760931408
635100392286383,635120392286333
417637175691550,427637175681554
40714719406465196246,40514749406465166246
62054156852954810311,54054156852954810411
13090421332633027159,13892421332633027256
92319868072547850652,92319863070547850659
24780858299069984954,24780858290069984954
99748915161252705392,99748153161254705392
39891228176280483804,09891278156280483204
64435398636841331581,64435394536841431561
46186487501812262647,46176482501212262617
99381066578829827779,99386066579829827755
4868538975478806494119909,4868384971448806494119909
0947239930591068461024087,0977239930591008431024087
4666317854217915515242203,4666317854117915510282903
2630040715742043709287379,2630045719742043709587379
4032468471772853272144893,4032368471672853278974893
3838000128071347610629643,3831000128071347614129643
7426125376552360203620212,7426141376552360203620296
9359941354059197454680967,9359941354009197454687969
4194575370458457758698713,4194571370158457758698714
3224968111966267666266191,3224968111436277666266191
217790842281071853116274397233,217798622282076853616274397233
035546329448182902211438745602,065546329458782932211438745602
775606216137157506002170545077,775602216157157506002274545077
097864174144911020165230165102,097864174124916020165234165502
966458186694632396107391915777,966418186694622396107659915777
617923248719550962284390401004,617923248719544960284390401260
844681381231540318878978549468,844681381231546318874978969461
895691932557420341640455480153,895691982551772341610455480153
493091264176503936598111731047,493091264176553936294142731047
280886264799591017372485522752,260886264698596077372485322752
83399481807726063351641082305395164,83339481507716863353641089305345164
94069416809400475766311979160152020,94099816809500275766311979160152005
44483970164978302328754110364421357,04483970134278302388724150364441357
65332707216361062060432234598553657,65332703656361062070432234597553657
86916374598005662281631386153681408,86916394598095672281631386153621458
92732950999949181000332603816757919,92632940949029181000332603316757929
52486529766458858176851500359435230,52416529756458858576455570359435230
99982016257796578892715991133671083,95982016257296568892705991134671003
04344051458610641958117522016552411,00344051458610641958117529116052414
73391883766246291200764973280998023,73391883766246291278764973590996123
9332684289897508036351856522380187592380,9332684289897508036351836522481107522380
2304146510130879106330607221937902599334,2306146510139979909310607221937902599334
7326261487996287301696111942948507241702,7326261487999287301123111942938507246705
1651964759862529568441357803132184381155,1751954779862529568441357803332184311155
4919043512727216598861147817578671408634,6919043512727216558861149817567673403534
9926640369906651917188008392771308816008,9826640369906651917183068198771348846008
6375115961046523959890961604980221301582,6373145968046523159890261804980221301582
4389036909821762749105744670726201978289,4249036909921763747105744670726201978889
3476001243770431775084686842112899756058,3476001279770441775084686842112299606058
5207369781239241395382603562246074465149,5207362752239241395387603562846074165149
577863994177539707782627002871948292181542325,777861996177539707782627002874928594581742325
485133190357542010401926834097932527299658740,065133190357548013401996834097938527299658740
301948157833806666405816188084538934829606328,301948557833806665405836148784568934829600508
993201520217551237876524146259858310295269258,993201526261551837876524146359858310755269258
487367583652387135595007620271944839991596199,487367583655387235595407660211944838991590199
156649839960943891088272767032472739274165663,156649839969943895088272767132492733278369623
886867494184358578492290513614559480058096251,886567794183358578472290541614559480058096331
575202122957428116636002630066870187411705564,475202622957428186636302638066870187911745564
930565871782843374694978285882243738873897019,630435871762843374694971285842223738833897019
865180008317520457613839311000976794973639715,865130008317429357613839361000921794973639715
