string_1,string_2
6,6
2,2
1,1
6,6
5,5
9,9
2,2
9,9
1,1
4,4
00,00
30,30
93,93
22,22
65,65
40,40
55,55
41,41
34,34
44,44
434,434
779,779
049,049
752,752
290,290
097,097
112,112
089,089
455,455
493,493
0323,0323
6565,6565
9026,9026
9944,9944
4639,4639
0537,0537
4317,4317
7750,7750
2826,2826
4681,4681
84148,84148
96623,96623
49377,49377
15539,15539
54539,54539
54579,54579
40241,40241
23970,23970
25204,25204
49776,49776
005197,005197
822454,822454
242166,242166
994192,994192
444864,444864
730195,730195
727955,727955
506568,506568
330318,330318
699884,699884
5734536,5734536
5936909,5936909
3297502,3297502
3446054,3446054
4874095,4874095
9300387,9300387
8893676,8893676
2737976,2737976
0374764,0374764
6717767,6717767
96791015,96791015
79655357,79655357
72514387,72514387
88268729,88268729
61686430,61686430
65374846,65374846
16349458,16349458
46271847,46271847
02705123,02705123
18239750,18239750
818390544,818390544
535844851,535844851
687567596,687567596
890874701,890874701
309247378,309247378
600835224,600835224
383949747,383949747
980252315,980252315
790490695,790490695
894491357,894491357
7950057094,7950057094
2407509987,2407509987
3822489522,3822489522
8430092238,8430092238
0161471155,0161471155
3311889385,3311889385
2200831336,2200831336
5999836851,5999836851
8768331507,8768331507
6106323064,6106323064
95492214098,95492214098
90082270419,90082270419
00400161393,00400161393
74084512097,74084512097
76643339896,76643339896
58493508072,58493508072
61314818188,61314818188
38843351317,38843351317
31383645667,31383645667
85627036562,85627036562
845941409463,845941409463
112700795065,112700795065
891347063494,891347063494
398874380661,398874380661
038903777876,038903777876
390634343763,390634343763
253411896497,253411896497
616332434442,616332434442
328910751603,328910751603
479299561483,479299561483
6024329347411,6024329347411
7152501572721,7152501572721
9465708316838,9465708316838
1418344541820,1418344541820
3739279335603,3739279335603
5508585952805,5508585952805
2492983731169,2492983731169
5749969629588,5749969629588
9501465547447,9501465547447
5713434054256,5713434054256
10222573853985,10222573853985
40105264065435,40105264065435
84325481899041,84325481899041
03559404489094,03559404489094
19688763834464,19688763834464
53511704063259,53511704063259
61786947960457,61786947960457
25378675522587,25378675522587
19182851349638,19182851349638
36578752931394,36578752931394
780308793565358,780308793565358
048720404544730,048720404544730
491539591994911,491539591994911
987381973187995,987381973187995
642274219813195,642274219813195
045677426821070,045677426821070
947924429690456,947924429690456
590331101442460,590331101442460
040189403008355,040189403008355
203624788935292,203624788935292
