string_1,string_2
0,0
0,0
0,0
1,1
0,0
0,0
0,0
1,1
0,0
0,0
01,01
10,10
11,11
00,00
01,01
11,11
11,11
00,00
01,01
11,11
010,010
010,010
100,100
010,010
001,001
001,001
000,000
100,100
001,001
111,111
1111,1111
0100,0100
1110,1110
1110,1110
1011,1011
0000,0000
1001,1001
1011,1011
0011,0011
0101,0101
10110,10100
10000,10000
11110,11100
01010,01010
00101,00101
11110,11110
00101,00101
00000,00100
01001,01001
01101,01101
001000,001100
100101,100100
100110,110110
011110,011110
100100,101100
110000,110000
010011,000011
110111,110101
010100,010101
000111,000111
1101100,1101100
1111111,1111111
0010101,0110101
1100000,1101000
0101100,0101100
1011011,1111011
1100110,1100110
0001110,0001111
1010111,1010101
0111110,0111110
00101010,00101010
10111110,10111110
10101111,10101111
01100010,01100010
10011111,10001111
00110001,00110001
11010110,11010110
01111100,01111100
10101001,10101001
10011110,10011110
100000101,100000101
111010001,111000001
101101011,101101011
000000011,000000011
100100100,000100100
011000101,011000101
010010011,010000011
010011010,000011010
111000100,111100100
000010101,000010001
1011100001,0010100001
0100110111,0100110111
1110001010,1110101010
0000100111,0000100111
0011110010,1011110010
0101101001,1101101001
1001010101,1101010101
1000010001,1000010001
0011010001,0011110001
1110100010,1010101010
11101101100,11101101110
00000110011,00000110011
10110011001,10111010001
01110101010,01111101110
00111011110,01111011111
01101000010,00101000010
11001000111,11001000111
01100000101,01100000101
11010100000,11011100000
10011100000,10011100000
000010111110,000010111110
000000100010,001000110010
011100101101,011100101111
001111010111,001111010111
100101000111,100101000111
010110011010,010110011010
011011100011,011011110011
011110011100,001110010100
100100100001,100110100001
001101011010,001100011110
