string_1,string_2
1,1
0,0
4,4
0,0
2,2
3,3
2,2
3,3
3,3
0,0
16,16
02,02
32,32
04,04
70,70
11,11
32,32
34,34
60,60
60,60
401,401
041,041
670,670
250,250
112,112
426,426
714,714
237,237
002,002
034,034
0442,0442
6442,6442
2331,2331
1240,1240
6622,6622
1535,1535
1327,1327
1704,1704
6634,6634
0630,0630
17005,17105
71574,73574
56714,06714
75223,55223
40317,10317
66161,66111
73076,03076
31620,31660
34642,34652
54653,54653
367420,367720
444012,444016
616030,666030
144021,144041
433202,433202
340266,344266
674500,654500
242760,242765
701761,701766
130506,130505
6047353,6043353
0343202,3343202
3416650,6416650
3213572,3253572
4603162,4603172
5424716,5434716
4377642,4371642
4513033,4563033
4553426,4503426
5411475,4411475
42656275,41656275
12434155,12430155
16536074,16534074
16413630,16413330
03536112,03534112
23277166,03277166
01745265,01745265
66464275,66764275
67604105,67604305
22707113,22707113
454627353,454647353
152152135,152112135
122142540,122242540
237612371,237612376
564735260,264735260
157514557,147514557
422764066,422164066
510747655,513747655
451443357,451443356
123723657,523723657
1437126536,1637126546
2053223613,7023223613
1207401451,1207401453
7453730617,7453770617
0456063136,0456073436
1406244151,1706244151
6134453371,6104653371
6564156471,6514156470
7655500533,7655500533
7051257763,7051257757
64562551630,64562550630
06210300615,06220700615
16246632202,16246634232
06724470342,00724450342
51675440557,55675440577
01415615533,01455615573
73725003512,76725007512
07573622714,07573722717
03343203047,03333203043
76264745465,76204743465
710340225764,710340223764
731141022506,731141022105
043461636371,043463636376
113251244507,113221244500
457007441230,447007141230
016425775444,016425775444
702057564255,702050064255
553136306774,553136300574
714107511551,714501511551
524621361320,524621361320
3246337577666,3236337577666
0567637467052,0577637467052
0034326032053,0634326032053
7235066063013,7036066063013
4502670230411,4502470330411
4210766261307,2210766265307
7412560342034,2412560342032
4333144231276,4333144030276
4327066410314,4327066017314
0274603776217,0274106776217
17614763301504,57614763301004
44364035716056,44764435716056
02334762105237,62334762105237
11550614271651,11550614271651
70266374646401,70263374616401
74170372066414,14170272066414
65060666472465,65060666473465
13405703012136,13405303612136
12067204624075,12064204627075
27277052546074,27277052546074
537454332463765,537434332453766
562710104504101,562610174504101
045561030555334,045361030555104
503122503714076,503722503724076
061373110123354,061373110120544
142471326726440,142476326056440
176030420365457,170030420465457
431275071776110,431275375176110
517440076005453,517400776005453
550217365002762,556217315007762
