string_1,string_2
1,1
0,0
0,0
1,1
1,1
0,0
0,0
0,0
1,1
0,0
00,00
00,00
11,11
10,10
10,10
00,00
01,01
11,11
01,01
01,01
010,010
111,111
111,111
001,001
110,110
000,000
001,001
101,101
010,010
000,000
0111,0111
0010,0010
0000,0000
1010,1010
0110,0110
0001,0001
1111,1111
1110,1110
0000,0000
0100,0100
11000,11000
11100,11100
10100,10100
11110,11110
10110,10110
11010,11010
10001,00001
11010,01010
01111,01111
00010,00010
000000,000010
001011,000011
001111,011111
011111,001111
100001,100011
010100,010000
011000,111000
100101,100101
011110,001110
110001,110000
0011110,0011110
1101010,1101010
1100110,1100110
1000011,1000011
0101101,0101101
1100010,1100000
1011010,1011010
0110110,0110110
1101001,1101001
1111101,1101101
00111001,00111011
11010100,11010100
11101101,11001101
10110010,10110010
11100000,11100000
10001010,10101010
11000111,11000111
11010111,11110111
10011100,10011100
11101110,11101110
111101010,111101010
100011011,100111011
101011100,101011100
100111011,100111011
100011110,100011110
010000010,010000010
111101011,111101011
000000000,000000000
101001101,101001001
111001011,101001011
0110000001,0110000000
1110000001,1110000001
1101000100,0111000100
1010001011,1010001001
0100110001,0100110001
0110001110,0110001110
1111001111,1111001111
0111110001,0111110001
1000011001,1000011001
1010000001,1010000001
11000100101,11000100101
10100010011,10100000011
11011001100,11010001100
10000110100,10000110100
11010010110,11010010110
00001101011,00001001011
11110000110,11110000111
11110000111,11110010101
00001100011,00001100011
00010101011,00010111011
111010111001,111010110001
100100101010,101100101010
101011111011,101011101011
111101110110,111100110110
001100100111,001100100111
111010100110,111010100010
000011000100,001011000100
100001000100,100001100110
011001111001,011001111001
001110110101,001111110111
1100001010111,1100001010111
0010010111011,0010110111011
0110100100110,0100100000110
1001010000000,1001010000000
0100011010000,0100011010000
0110000100101,0110001100101
1010110010010,1010110010010
1101001000110,1100000000110
0100000010001,0101000010001
1011001000010,1001001010010
11100001111001,11100001110101
00000101111001,00000101111001
01101010000001,01101010100001
01110000000000,01110000000100
01100000011011,01110000011011
11010111000000,11010111001000
11101000111101,10101000011101
00001111111100,00001111111100
10111010111110,10111010111110
10001101110110,10001101110100
010100100000010,010100100100010
100000110000111,000000110000111
100101010111101,100101010011001
000001110100001,000000110100001
111001000001011,111001000001011
011000000101100,011000000101100
110111011110111,111111011110111
010110010001001,010010010001001
000101001111010,000101101111010
000110010101101,000110010100101
