string_1,string_2
1,1
1,1
1,1
0,0
0,0
0,0
1,1
0,0
1,1
1,1
01,01
01,01
01,01
10,10
11,11
00,00
00,00
10,10
10,10
00,00
101,101
101,101
101,101
110,110
001,001
100,100
100,100
010,010
101,101
001,001
1111,1111
1011,1011
0011,0011
0101,0101
1101,1101
1101,1101
1110,1110
0111,0111
0110,0110
1110,1110
10001,10001
10100,10100
01111,01111
01000,01000
10011,10011
10010,10010
00001,00001
01000,01000
11011,11011
00100,00100
110100,110100
110001,110001
000101,000101
001111,001111
101000,101000
101000,101000
010001,010001
100111,100111
011010,011010
001111,001111
1011100,1011100
1001101,1001101
0100100,0100100
0110010,0110010
0111010,0111010
1000000,1000000
0001111,0001111
0111000,0111000
1100010,1100010
0011010,0011010
01001111,01001111
00111001,00111001
00011111,00011111
00101101,00101101
10101111,10101111
10111100,10111100
01101000,01101000
00000001,00000001
00001010,00001010
11011101,11011101
010011110,010011110
111101111,111101111
110101011,110101011
100001010,100001010
011101100,011101100
010001111,010001111
100010101,100010101
100110000,100110000
110001110,110001110
001101011,001101011
0111011001,0111011001
1110111110,1110111110
0100110101,0100110101
1001011100,1001011100
0100001110,0100001110
0101111111,0101111111
0000110100,0000110100
1011011001,1011011001
0110001100,0110001100
0001111111,0001111111
01100100000,01100100000
10010111010,10010111010
01110000011,01110000011
10111110111,10111110111
11111111010,11111111010
10111111100,10111111100
00110001100,00110001100
00011001110,00011001110
01011001110,01011001110
00111111000,00111111000
011111001001,011111001001
000000001000,000000001000
010111000100,010111000100
000000000011,000000000011
001001010011,001001010011
011100011100,011100011100
011110100001,011110100001
001011111101,001011111101
001000011111,001000011111
101100101000,101100101000
1101111011011,1101111011011
1010001101100,1010001101100
1101100010100,1101100010100
1010111000100,1010111000100
0001001000010,0001001000010
0001000010001,0001000010001
1011011000101,1011011000101
1000111011100,1000111011100
1010100001110,1010100001110
1010101010101,1010101010101
10000001001101,10000001001101
01011111001000,01011111001000
00001010001110,00001010001110
00101011101101,00101011101101
00011000111011,00011000111011
11011100001111,11011100001111
01110001010000,01110001010000
01100011000101,01100011000101
11001001100110,11001001100110
01101101100011,01101101100011
101111100110100,101111100110100
000001101011110,000001101011110
101010111111111,101010111111111
011011001101110,011011001101110
110010000001101,110010000001101
100111111100010,100111111100010
000011101000010,000011101000010
100001111001101,100001111001101
110001110110110,110001110110110
100010000111000,100010000111000
