string_1,string_2
6,0
3,1
8,3
0,9
6,3
1,7
8,0
4,5
0,0
1,8
65,27
02,47
37,32
30,27
47,29
42,42
04,51
81,69
47,13
23,66
043,866
717,009
140,264
907,785
726,389
201,642
354,227
283,292
938,041
244,264
3741,5213
6776,5120
7232,8068
9175,5870
2918,8454
5448,1895
9066,6402
2890,3231
2095,2772
5060,4755
11971,02407
65622,50023
43692,91482
27863,49230
03153,44190
39101,34052
72147,93022
21020,13288
37140,51035
08278,70798
073764,106990
189422,075916
026792,470314
243280,338374
006598,730709
175480,732003
133967,005515
907279,821423
236365,021792
022511,949538
4716484,0880686
8407232,2708164
3919969,7660088
3655617,3812285
5616797,8416486
7515895,0656505
5689282,7745563
3300931,3156935
0408850,1870692
3102618,9608050
98277386,62698862
73798738,12197366
93589641,44848884
65415781,71864479
23676746,74069321
33193020,71547754
27655006,54341207
13568482,04255163
63785299,83382030
84017872,78723111
799670477,681436239
218014386,121451887
147712651,911603780
046117789,414982555
889009924,096480920
264774602,518394179
824225046,607014031
254954604,892149364
486293745,912261385
365641088,121472869
5895312260,7627468318
1061760418,7166502814
1385012926,4772032627
1040815425,4799092393
1496376499,6169719362
6694347999,5622505275
0750530439,2636194591
7218314884,1419606726
1191287074,4723091414
0278211249,8145814140
70284085356,64328250579
16393081445,53942384303
97206615327,74347097883
13788505281,81101499422
37307853000,77338991306
89126512474,38061157670
11218462384,94995947847
05592276361,32816997105
57705146829,61976440324
43402552821,03111416478
022110816065,818330462909
945075418892,768721982869
204145371589,112856383904
057540689915,572768829523
288555004643,927001587372
401739778216,311849524889
313622563467,098642969761
461921365133,374055267818
272626041790,304116292518
965914040789,893679699277
