string_1,string_2
3,8
7,5
9,2
7,0
3,6
6,9
6,4
5,8
7,8
6,2
76,68
44,28
65,36
32,08
95,21
93,89
90,88
54,09
80,94
82,86
425,350
228,287
469,930
440,995
197,328
128,518
333,127
480,673
446,209
835,390
1958,2979
9512,3237
2314,4984
2768,0751
5866,4607
1730,3747
8130,1329
4662,4660
1160,2097
6619,9553
58132,33537
43914,35983
40734,00237
20633,20178
74919,43040
37748,56717
58618,78134
77338,33296
63174,10333
95022,66499
757747,864448
971592,699191
976741,532112
943191,064932
388378,708511
168451,304062
594813,453665
870374,370852
113941,233100
734131,805732
9802691,2887323
8722514,9558364
8471288,5888480
5647520,0229172
2918803,5944440
3436430,8984413
6364547,0157256
5955971,0855384
4594522,6546744
7862291,4230608
98691810,39056187
84269856,77125247
80630047,66417906
20340781,53301432
93019355,98934801
78467626,34629298
91052029,66852866
75609672,99601948
08472188,38223018
50448564,40017779
245978941,190790810
022746950,604075036
336381410,508306887
701446905,653656218
856332471,055047120
419370693,684674671
122819713,925852202
870995901,766383923
214793656,162183340
772274500,550896935
6250211911,1519141574
6510709676,7415202203
8987613672,2187823512
1160486826,0312462972
6747917387,5870456410
8102588641,7803354949
3864247221,4917760793
2155736167,1699493576
6613003213,9539348504
5331221685,8955500070
88104580786,85464746048
32515240132,03637429925
30117319541,28543572788
26715982138,69726518082
43225408889,50487940868
44434356274,36447774669
33294242391,24973818963
88768498656,03404519812
89681160439,84471916098
15693247756,26806090507
538713969282,569667907108
853792279967,229773225379
944551113512,844718360766
060646954640,671946219085
008378403991,029759616834
020718096962,956711708679
646852980807,615287718109
749719105213,830299810573
545776178535,617898790095
733213320023,268941597373
4196808541613,7956777048752
6828412692000,6663767178041
2766636696178,0149189857879
7947751472088,4594645010586
9258465093394,7816537988990
1974103686192,1607530252317
5411815847220,0579897685772
8919284110859,6591921068556
5406694386205,3925648383154
4039126813627,3274688174521
12677340594383,50301616360872
14743750226693,93795946182426
86754230719905,44355939630994
96536700724175,65438069782572
29199921795820,70612772076793
41189229898365,44011584145789
06161723006440,54035034607843
38104502154136,65756355834826
37121670722767,35792719448576
73950532068984,82915052024108
878670041406846,600349515397380
119227109552024,311832539989861
711206670811379,029954286382987
073462362729246,595803359313738
554726391277179,147031508581596
525556597695095,130446560518820
618282868350690,095212627717858
565721978761271,446728236844721
104335724426913,210208272603968
429670173543389,591270230253058
