string_1,string_2
5,5
2,2
2,2
3,3
3,3
6,6
4,4
8,8
0,0
1,1
83,83
60,60
45,45
45,45
70,70
38,38
91,91
89,89
05,05
25,25
028,028
446,446
816,816
464,464
700,700
046,046
678,678
890,890
492,492
571,571
8893,8893
6666,6666
3759,3759
1488,1488
9339,9339
7852,7852
8941,8941
0015,0015
1770,1770
2576,2576
56852,51852
58681,57681
55032,55036
90491,90496
76173,56173
41778,41774
45904,45924
45598,49598
66055,66055
46883,46583
522055,528055
327396,327390
433791,443791
646619,646519
734977,732977
794149,794849
487907,487707
525766,525786
559292,569292
578455,278455
7167941,7667941
0924538,2924538
1400219,1405219
3656351,3656351
8912186,8972186
6798470,6798430
3354601,3354651
8187459,8287459
2571335,2571332
6926624,6926674
42415537,42615537
97365094,77365094
71475565,71475365
79249122,79249822
39322075,39322075
88005978,81005978
90411998,40411998
48534407,48594407
64446783,74446783
41625677,45625677
934113425,634113425
259174690,259174690
790716167,790916167
613541782,613541782
228462656,223462656
341254785,345254785
237291005,237295005
617944758,618944758
170176776,170176576
832744365,832774365
5884205797,5984205777
7475083780,9675083780
0065050324,0005058324
1346925706,1346921706
6223149456,8223149454
1864398373,0864398375
0783260557,0783160557
8107071784,6107071284
6581767113,6181757113
5901740531,5903740531
93272132959,93272137909
53051500857,53051500147
69127000045,64127000085
45101795901,45104795908
41291050766,41291040716
56385886800,06385886800
63090850345,66090550345
05796920670,08796520670
46574225708,46574226708
45280271432,45285871432
410526298254,410526288250
128668116417,128658116414
126113056500,126313056800
017357073472,017347071472
407047102308,400047802308
531951725968,531951795938
014791019135,014791009135
221501276973,221501276893
375143180111,375133180911
834751136569,830751636569
6232630250882,6932630150882
0233855955609,0213855952609
4142605679986,4172605679986
3304837389557,3304837049557
9205670812607,9205660812607
3883309588872,3883009588872
3249768429845,3249738429845
7238979577557,7238979507557
2680250739485,3680260739485
0663023560569,0263083560569
88825825675670,98125825675670
12469100007305,12469100007605
59143002751704,59143002751794
38400277790204,38400277780254
93077563693193,93047563683193
89245905387988,89247905087988
81712571464394,41712531464394
48497318254995,48407318254996
32177614868975,42277614868975
42153269791509,42153283791509
200779660330852,203779260330252
273276100530939,243276100130939
755711163200805,156711163200809
697897924090585,697894994010585
584695881696904,589675881696904
174143549625222,834143549624222
102015329099526,102015329899546
392509352877280,392509352137280
320342793543764,320342493543760
509040986190001,559040986140001
