string_1,string_2
73002,73012
77534,77535
63066,63046
12674,12672
51752,53752
21663,21763
70677,70670
26254,26264
14414,04414
15652,15252
1704006414,1704006434
1043606271,1043603221
5261305720,5251305760
1152145264,1155145264
1646314717,1046315717
5553542516,5553542516
7030754532,4031754532
3476032102,3423032102
3364277307,0364277307
6315156570,6317156370
260245556261675,165245556661675
350541117731756,350540147731756
463316753160733,406316752160733
645072716520412,645072714520462
333701012435200,333702112435207
166323627275503,166223621275303
375472116541276,173472114541276
174461070404410,174463073404410
373106563452663,373106563412663
777173454634370,477173454633370
53604327152325013100,33604363152325013100
70413467336250275376,70413467233250275376
72070220570677227500,72070260570647207505
17474072647647403437,07474072137647403437
27423336034412746640,27223336014412741640
05103505716671027344,05703507716651022344
76353305007621321663,76353315007221341663
32354566170021265006,33354516171021265006
22602722321544221366,22602721321544421366
52160434442532145335,52130454432632145335
0170210544516420313054775,0176210554216420313054777
6751257353670126243641114,6752257354670126243641111
7412425705317635575036553,7712615755317635565036553
7743027524560176333272310,7143027524560476313272317
7200154063475504351577273,7200104063275504551577233
0772424475213225117457255,0772424476213225137457353
2310245645261655460002365,2310245635261655461002363
2215727555506525342732646,2213727505506224342732646
4512300371732376752652753,4512360771732376755652753
3263657252464323564361020,3263627252454323564661070
564434334730475372617730776213,764444344730435372610735776213
155635460606107025400575433013,155635460606037005403575433013
754324720254153775051020262102,254324720253153705051020262402
714343111622360332056560272211,714343111622060302056560212211
315212271276747073510224105306,315212221276747073510222405306
756124737117576110270456740061,746124737117570110260366740361
515670773337702752147457421422,515600772335301752147457421222
310426655334472045645262301015,311426655032472005645262301415
273727427771664572457165174764,273727477724664272457465174464
222133737440637253146226406152,222433737440357256146226403052
76055225155707502466203163474660123,76055245135707502466210563474660623
42317324252602706002603302071742356,42317324254606706002103302071742350
62624126534101345044461104213511341,65624126534101045244161104513511351
07633134005235656547734726200266177,07633474005235356547734725200266132
26475767313663074001107757534313734,23475767373607074007107777534313732
55140725576645035621354121420407024,55140725577646135601354021420407027
43403572570344442771455423543271345,43403572570464442771455423543171335
00657730746025406742426066652143372,00643720741025406742626066652143272
23226321556115130543441007227244641,23024321156115330543471507227244641
05310711072206464266470135623576321,05670711012206464266477175623546321
1317406723731365345257065101415552150165,1317416723735365345257055151415555150165
4555327115712240657460405247056172706007,4555357175762243657400405247056372706007
1022373702004442160470332417440331464046,1722374702004442760170372417441331414046
1631660261146065367432534432311727344544,1434560261142065367433534432311721354544
0714477412663540740376522256550251376131,0714476112663540440376552256370151376131
4666074004330713152215625657306637350260,4066074607330713252255525657306637350260
0350505544325150706214532264113756425407,0350505444325150746214532263023746425447
7106511140657375135614436014270463140225,7102511340617375135614436714274463550225
1735327554770446212526744333330200425106,1535327554777443212226744333360700425646
3005563451207744526560451147213173533622,3403563551207744126560451147213600533622
254113506763045170124743102744475602100717574,254113506163005070154743162744475622100716574
321302437663704737102423545453247103135257737,321302037663704737112423545456647003135257737
212557722734414155423553630463423774226060556,212557722734211155320553230463407704226060556
427257067157026435543257045543025467764750753,457257067151026435543247041553025467764755776
207436557447245555670041072021725062577161162,207436557547243555670041072021725062021061162
337630734176111424742105112654210705513036534,337622734176111427742155162654210705513036522
137562307074043726062441012045036116335154751,137532356074343726062241012045036116635154751
256112274433346217767200151201371521106647320,256112374433346277767240151201371521376647320
717432101437153220735050204110137775550041744,717432151427150245765050204110637455550041744
233174400740723515205510301060602652635117206,247134400740753515205110301020602652635107206
71357770000465456723077354164201133433561346072055,71557770000465456723077654160207163263561346072025
25143421501763616510057251747071122017516355772774,25040421501760616517057231744071222415516355762774
51012370225163507034601460023511470754060474530650,51112370220263507054671467023516470754060444530650
34331216167700311617716600471742751455115061271013,35331250167700311616716604471742751454115061271023
34615332365253053160224232667572100455503527060104,34615632365253053160124212167522110656503521040104
36410321075076677605534406211500111125552437077022,36412331075074677605036406211500113725552437077022
77025167577574375310601373235343055616747304321005,77025167577514775310601673135343065616743104721005
76614301473225231652065205504414357402171020236175,76634301473225231652062205564464427002171020236171
07371427170306434104172605603623251072570214155467,07501427171306434104676605303623251002560234155467
41121627377121324634546611611636524506030670434532,71127627347521325634546611411636524504060670404532
2211321313617513707011147153754470070202331706337131664,1211321343627552707011147153764570070202331706337161674
3267570621163223273416746220505415145524252200733354030,3217570621166223253417746220504415105564232201733354040
4043266067311703136521453553455435516504742165251177304,4043266067301703111521453553405435516500743165251177304
5414457143344732204413714361010570725173677307407627122,5504457143344732232413714361000570725073627302407627122
0663230430621245264332054200555030471753740361064716466,0663230430621241264332054205555030471773445762065716466
3072340410517751334577301676306264244006000171262123522,3072340410517751334577303676607264644206000171262133522
6376100674020431756002021616773535351100333631103764432,6376700674020531756005471616773535361100633631102764422
5625767534013312701230065476165147131215160274414275253,5655767530053316701470065446165147631215160674455275253
2611650151335047761236006237150157570444703252422320144,2611600151345047761236306237050257577444303253422327744
7412217531645374270243777107260417346353013201212546703,3412217531645370270343777567160450346153613201214546703
425273123264176371173533361301047112061254755263643632712027,425273323204176301173533361307047372061250755263643332711022
515020625262022753005444722636357000217756457632615344320002,515020625212002753005444722626357500247756457632515344330003
154304643531670354274133472575333024431765326462016303407360,151305643511670354274132442575343024431565323462016372404363
177144631571430475101754767156515376345751712761405235702550,177245631571430455101354717156615776315751722771405255702550
776633052316062263172227446042674463575647306154546447041760,776633052315362263132227446042674363571647306154546443041760
166604144502206767215532252424345551365551562372056626725357,166604144505206767215232253424341551161553562202056626765357
625722015133072445546203077723272370501646537376504223714143,725722015531272445146203077253272370561306537376504243714443
300606415345454175113304206755646244501442611205424310524444,303606415345554132113304206705646234501442611203324314524442
270531611234315077236433215557374223265443463234122230275365,210171611234315037236137215557374223266443066234122230777365
172757725515261443024571412741150212057361273537067170723426,174757725555201443024571412741150212057361274537264670723466
73324045120626402477050016306407425206452670151213706074701472242,71323043120626402777010015306507565206452773152213706074701472272
64540220443731261725230121561257533160506256507212576031245461603,63540220443731251725210121561227531660506256507212576031245113603
75404004575341524253014406452601733424605041140242024046214474267,75400004575341524253614406452601736424605021140214020046234474267
44142043273721706001624147606040507732012120576521543645406415716,45142043243721706001624147606040500732012220576531543645106417410
44433361521271104452122662664525436437640317756316621241516765515,42433461526271104552022662664525436457010317756316626241016765515
74103642756313565221075562247533323525221217342502311536250221376,74103342756364565221075562244533356525221262342502611532250221376
02700223713215136014057152235550361221427547266517227472472714742,04700263773215136064057152275256361224427547266417227432476724742
22552541526223246473251626122321530742622175065171212515414476402,22550541526223246473265626122321130742622175067171212575017476152
53211024210446352327551541326640756501012175675611206103120366106,53211024410446352327220541406640706501012145675621207403121566106
25270365623514733176254423272145401734464306407354443732545353174,22260365673514733125354423272145401734464306447454463432545353174
5745055173333424473713405076515233305722124174261606763003304052130661,5445056103333424473763405072515233605722124124065606763063304052030661
2172422372132631244601732433001321327556333132012176226326667302425252,2143222372432611244621032433001321327556333732013726226326667302425255
2772242515041720704667337343254263224137513461471152020157661172376320,2732242515241720704167557343254563224435513461472152020557660102376321
4466055610775664053037555326306512157274126020053762036673403257020767,4466055610774604053032255026306512016274126020053562036673403257620767
3557736400353210362421742123446734511703242565502673723473500337211016,3557736002553210262421742123446734541706242365502673523473500226611015
5524244421576417617106501601132104445410761105347735752052422532540415,5524544421575411117106501641132704445410761105345735732052226232540410
3030167201021113714217724563314235326336475203675661330623640222233005,3030167201021111714217721573334735324236475203675661330623640222233101
5165004701224737725114120351115526426635413064343431067370653372436623,5165004701244737725014170331115426425635413064343431067372620362436623
2157000337721771565351274532225052624503760001150004340323654027213447,6154040334721771565351277532220254624533764001150004340323654222213747
5017750675325557404035641653531330047341635311226314075016361575072365,5017750672325757434035641473531230047341635341226317073016361515072365
252623030270030122242651767014550757346536550221573310275152336675146466015,225623032270050122242651767064553775346536550621573310271152336775156466015
155465305525461370567570742111016677326767066703200206214175763331170673344,155465304523461370167570746111416277336767023103200206214175763331170673346
173272007767015633450272074036526260265765414635747702435651075126047174363,173272077727015636155272075036526267265065414445747702435652075126027374333
005727337021220323403320433734014523624533717363216621200077620024203477416,005727337021220323203320433734014523624553517363211651710117620324203477416
222405767150622554257423605272021343350601714426432773765353716772752411744,222405767450420554257423605272023343057601714040435773165363716772752411746
342231765650266360607062740026340361623506252534565447264671355225652437166,342231765650266360307062442226360131623706252534565443264661355225632437161
662542225034520163440100257102104672072314306141143301173131471625343126307,662552425034520163444144257372564672042314307141143331140131411625343126307
634714147134701442652164660660214172346724700062667443353574022516242276130,634714426134731447752164660600214572346724600062666403353744022516242276130
224317071116335252211747224126504502647044123615605017753260762414650327101,224317071116335252431347270126504502657045123615600057753760762414620227501
550512520303163035125201466540543761757205215711322457503065342615425134630,570552525303163035125204466540540211754205215731322450503064342615425144630
23314330276747565545112152307422053154611152246624755237716024757546204720310364,23312330206747565145112152307422057154614152246621551233714724767546204720310361
07060526172163672302766546172645704456442671546604021025304250176122010715536035,07060510132163622302726546172645404456442571546304021625304540176122010715536031
24435541266143141137767236736637177234534560074054164170756110042643613271735045,21435541266143141137767236732637107234574560074154164160756110042643614271765045
03062054617774570475327134301243630546242000061764566614253556025062075706632203,36026650617774570475327034301243630546645000061724466614253556065062067706632203
04233564640576350775571653166154532142052756065750013366632467621720143741153064,01233564650576350775571653165154532140022736765750413306632466641720143711155064
60422664315412754400732420675623152101315256417541024522042673323702356177003571,10422667310412754405732240675323152101315156417561024562642673323702356107003571
06636752304041604114726453631420545550743124672470632212400226365615372574702463,06636032304041604114706450631420645550743124672470002262400226365610332574764410
12513523672120316632200613265067015455247377743203044533505124420274611301111225,12513523672120316732210613365067015655207377743204044634505124430224611301111225
52115332344176463607263651503173661453266733140406554622700143127176332704666552,52115331644176563607263651573173663353226733140400154022700153127172336104666152
75134770122343273217452415545447577002404263215610270600302342637734374546664373,25130770152343273217452515345447577002704263215617270620372344637734374526664743
7710725760065604126237333023550753232756304220033000340444142451662500315472232712666,6310725165025604126234333023550753232756304620021000540444642451662500325402232711656
6775452722262071472676616736534402461067314653475700344351055747762207552303100706532,6575453722262071472646666736534404461767314653462700344351054746362207552500107706532
5676703570640670574007535452703336503657207312453452556277131151322330730232466533126,5667703570640670574007635452703336603657202312653452556276161150342330730232166333026
7641645037005510143021154216616563153747310632337644460352522261707516640402453405376,7641615037005600143021124266616523153747310330334644460552522266107516670402453405376
1255534052005264202156233012520621564202155017023313767552264715240675744534043441760,1355534054005464202146236012520661564202157327023303767552266715240675754534713441760
0331614471233317014513532677172777376743576653605376446037362705406263273532153310776,0371614470233357154513532376171777376643576653505376446037362705400263173535153310176
1116174525341111150477713157432530766162073152002343655331072005250575215146700405450,1116174022341111110457713157452530766162073153042343657331072005253575215146300675450
