string_1,string_2
01111,01111
11001,11001
11001,11001
01100,01100
11110,11110
01101,01101
01100,01100
11010,11010
00110,00110
01111,01111
1101110100,1101110100
0100110010,0100110010
1001011111,1001011111
0110001001,0110001001
1100100111,1100100111
1111011100,1111011100
1010111011,1010111011
0101010010,0101010010
1111000111,1111000111
0001000001,0001000001
101001111000010,101001111000010
000001111111101,000001111111101
101101001111101,101101001111101
011001001001101,011001001001101
111101100110011,111101100110011
011101001001111,011101001001111
010011100000010,010011100000010
010001100111001,010001100111001
001110000011100,001110000011100
111110101110100,111110101110100
01010011110111000111,01010011110111000111
00000101111000001100,00000101111000001100
11001001000000101110,11001001000000101110
00111111100000010001,00111111100000010001
00100110001101010011,00100110001101010011
11111011101001110101,11111011101001110101
01000000010011110100,01000000010011110100
11100001001110111000,11100001001110111000
00001101010111111001,00001101010111111001
11001011100111010110,11001011100111010110
0100011100111001011010110,0100011100111001011010110
0110011110001000000011000,0110011110001000000011000
0011011010111000000000000,0011011010111000000000000
1111111000000011110011100,1111111000000011110011100
0000000010101001111001110,0000000010101001111001110
0011010110010001110111110,0011010110010001110111110
0000010100101101010001011,0000010100101101010001011
0000111011010001110011000,0000111011010001110011000
1010111111100101110011000,1010111111100101110011000
1001111101110100111001000,1001111101110100111001000
000010101101101111010101011101,000010101101101111010101011101
000000111100100010110010101010,000000111100100010110010101010
000101100110000000101001010111,000101100110000000101001010111
010100110100001001011111001110,010100110100001001011111001110
011110100010111101100101101001,011110100010111101100101101001
000111001001110100100111010001,000111001001110100100111010001
111101101101100011001001101100,111101101101100011001001101100
000110111011010110100101000101,000110111011010110100101000101
101100000110111000001111110010,101100000110111000001111110010
100010011011001110101100111110,100010011011001110101100111110
01101100011111100101011100011011011,01101100011111100101011100011011011
11100011100110101000000111011010010,11100011100110101000000111011010010
10100100010110100110011100100101100,10100100010110100110011100100101100
01110010101000000110100010000010000,01110010101000000110100010000010000
00110000100000110111001100010011000,00110000100000110111001100010011000
01110100000001100110100111100010101,01110100000001100110100111100010101
11001010100100011000010011010111000,11001010100100011000010011010111000
10010011100000111100010000100101001,10010011100000111100010000100101001
00000111111001000110001010111111011,00000111111001000110001010111111011
01110011110100100111111001101001101,01110011110100100111111001101001101
0001101011100010110000101010111010100110,0001101011100010110000101010111010100110
1111011101101011011001110010111100010000,1111011101101011011001110010111100010000
1011011010010011110101100100011001010110,1011011010010011110101100100011001010110
1111111101010011111101101100001100111010,1111111101010011111101101100001100111010
1110101100011111000111101000010011110011,1110101100011111000111101000010011110011
0101000000110011111100111110001100110100,0101000000110011111100111110001100110100
0010000011100101100111000110111110101010,0010000011100101100111000110111110101010
0110001110000101010101011101100100011001,0110001110000101010101011101100100011001
0001010000101011101101010101000010001000,0001010000101011101101010101000010001000
0110111100101111011111001010100000001100,0110111100101111011111001010100000001100
110001011101101111101100000010100000111001101,110001011101101111101100000010100000111001101
011001010011011101001101000011001100000101010,011001010011011101001101000011001100000101010
001010110111110010111010000111111010001010100,001010110111110010111010000111111010001010100
101100110101110111010001011101111001010101101,101100110101110111010001011101111001010101101
111110010010101010101001010111110100101001100,111110010010101010101001010111110100101001100
110101101011011001010000111100010001100011110,110101101011011001010000111100010001100011110
101111000111001101100111111011000011100100000,101111000111001101100111111011000011100100000
011100101111100101000110110100011010001100110,011100101111100101000110110100011010001100110
100111101111010000110001101011101010100100100,100111101111010000110001101011101010100100100
001111111101100011110000110001011100010100001,001111111101100011110000110001011100010100001
00000100000110101001111001011110101001111110110001,00000100000110101001111001011110101001111110110001
00111110101101110001111001111001001100101001100011,00111110101101110001111001111001001100101001100011
01101110111110011111000100101101101001001010011110,01101110111110011111000100101101101001001010011110
10011011001010100011111011100111111001001101000101,10011011001010100011111011100111111001001101000101
10000100100001011110010111000101001001001000011011,10000100100001011110010111000101001001001000011011
01001001110001100000110001010100010011111100010100,01001001110001100000110001010100010011111100010100
10110111010110010001100010110000100001100100000101,10110111010110010001100010110000100001100100000101
01111111110011100010011101111111110001100101010010,01111111110011100010011101111111110001100101010010
00110111000100100001111100111010111110100110001110,00110111000100100001111100111010111110100110001110
11011111110100000010011001001001010100110010110000,11011111110100000010011001001001010100110010110000
0010011000110001111101001011100011111110001000101011111,0010011000110001111101001011100011111110001000101011111
1011010000011101100110010001110111110101010011010001111,1011010000011101100110010001110111110101010011010001111
0001000011110100001010110101000111011000110110000011001,0001000011110100001010110101000111011000110110000011001
0100100111100011000101110000111111101001001110110011101,0100100111100011000101110000111111101001001110110011101
1010001011111110110001011110110101000101001101000000011,1010001011111110110001011110110101000101001101000000011
0100000011010010101110111011000000010010011110100000001,0100000011010010101110111011000000010010011110100000001
0101101111011011000010101100010110011110010010010110110,0101101111011011000010101100010110011110010010010110110
1110011101111111111011101001001000110101101111111100101,1110011101111111111011101001001000110101101111111100101
1110100001001000001001010011111000111110100100010110111,1110100001001000001001010011111000111110100100010110111
0111001001100111100001100110011010001001111010101101100,0111001001100111100001100110011010001001111010101101100
100110101000111100100000111001101111010011110101011001111010,100110101000111100100000111001101111010011110101011001111010
011111010010111111101011110011111100111101001101010011101000,011111010010111111101011110011111100111101001101010011101000
011100001100111110001101010000100000011111101111011100000110,011100001100111110001101010000100000011111101111011100000110
110100011101101010000101101110000100101010000101110010100101,110100011101101010000101101110000100101010000101110010100101
001001101110100101010000101000010000101010001100101111010011,001001101110100101010000101000010000101010001100101111010011
110000100111001010110110111111101100011101001111011011100000,110000100111001010110110111111101100011101001111011011100000
101001101100000101111010100110100000000110010100111010101111,101001101100000101111010100110100000000110010100111010101111
101010110111101110111111111010010101000001110111000001111110,101010110111101110111111111010010101000001110111000001111110
010010000011110110111001111001111110010010001010100111100000,010010000011110110111001111001111110010010001010100111100000
110000000100101011110001111100101011001011000010011100010010,110000000100101011110001111100101011001011000010011100010010
10111100100100001001101010110010111100000010111011001101000101010,10111100100100001001101010110010111100000010111011001101000101010
10100000011111100010000001101010110001110010110000000001101101100,10100000011111100010000001101010110001110010110000000001101101100
10101100010110001001011101100101001001110101000010010011011010111,10101100010110001001011101100101001001110101000010010011011010111
01110000001101111010110011011111110010000011110110111110000111011,01110000001101111010110011011111110010000011110110111110000111011
01100100110110010000011110001000010010111111111001101011001001100,01100100110110010000011110001000010010111111111001101011001001100
01110011111100100101010110101011110110000111000011001101011011110,01110011111100100101010110101011110110000111000011001101011011110
01101011100011011101001010101110100111010010110101100010011100101,01101011100011011101001010101110100111010010110101100010011100101
11010001001110100000000101100011010100101100101100011011001111110,11010001001110100000000101100011010100101100101100011011001111110
00110011101010100101110111100100011101011001011011101100011101011,00110011101010100101110111100100011101011001011011101100011101011
01010000111110011010100011000000001011101000110110010110011001001,01010000111110011010100011000000001011101000110110010110011001001
1001011011100000010111011101001110110111001000011000101100101010100010,1001011011100000010111011101001110110111001000011000101100101010100010
0101101010111010100011011111000111100101010110001111001100110011100011,0101101010111010100011011111000111100101010110001111001100110011100011
0110010001011110001000001101010011000111111101100000101011001110001100,0110010001011110001000001101010011000111111101100000101011001110001100
1101111001000111101000110101001111110000110110111011110110000101010001,1101111001000111101000110101001111110000110110111011110110000101010001
0000010001110001001101000100111011110000001110100011000101101001010111,0000010001110001001101000100111011110000001110100011000101101001010111
0111011111100101010010000100000011110110011000011001111010101000101011,0111011111100101010010000100000011110110011000011001111010101000101011
1001110000111010011111100011000100101110000101111111000100100000101000,1001110000111010011111100011000100101110000101111111000100100000101000
0100000010000001000101011000101011001011010110101010111000000010100000,0100000010000001000101011000101011001011010110101010111000000010100000
1100100110110101000000101111100100001111011011010011101010010011000110,1100100110110101000000101111100100001111011011010011101010010011000110
1011111010110000010101111001100000100110101100010001010011110110010101,1011111010110000010101111001100000100110101100010001010011110110010101
100111010010000101111001100101011001101001111011010000111111001011111011000,100111010010000101111001100101011001101001111011010000111111001011111011000
101011101100111101111101100010000010010110011111010101000111110101010000001,101011101100111101111101100010000010010110011111010101000111110101010000001
100111100101100010010010010101011101010100010011001010101000000010101110010,100111100101100010010010010101011101010100010011001010101000000010101110010
110001110110011101100001110100010110011000011010111101000101001111110100101,110001110110011101100001110100010110011000011010111101000101001111110100101
000010110010101000001011001010010010111000011001000110111001100110101111000,000010110010101000001011001010010010111000011001000110111001100110101111000
100011010011011101110000100011000111011110101011100101011100101001111110111,100011010011011101110000100011000111011110101011100101011100101001111110111
010010100100101011100011110111010111110101110001010000110111100000001010000,010010100100101011100011110111010111110101110001010000110111100000001010000
111101111011010100110000000101110111000010110011101110101100101101111111000,111101111011010100110000000101110111000010110011101110101100101101111111000
011111010011100000111010011010010010011100110000000010001000011010000000101,011111010011100000111010011010010010011100110000000010001000011010000000101
011101111100111000110110011010100010110111011101110101011011100011100101010,011101111100111000110110011010100010110111011101110101011011100011100101010
00101000011111100101101100001101111010110110010111010101100101000011111010111101,00101000011111100101101100001101111010110110010111010101100101000011111010111101
10100001000010000010011110000001010001110000110100101100110110011010010011101010,10100001000010000010011110000001010001110000110100101100110110011010010011101010
00100100100100110001100111110010101110101010010101001111101010000000110101010011,00100100100100110001100111110010101110101010010101001111101010000000110101010011
10001011001000110101000100010110001111100111101110110101100111010001011010110001,10001011001000110101000100010110001111100111101110110101100111010001011010110001
00001000110110011000100001001111100000110101001000100100000110011111001101101011,00001000110110011000100001001111100000110101001000100100000110011111001101101011
10101001111111000000010111110011111110010000111110001011100010011110110100111001,10101001111111000000010111110011111110010000111110001011100010011110110100111001
10000101100101011011110111110100001111011110000011110010000101010001100111001000,10000101100101011011110111110100001111011110000011110010000101010001100111001000
00001100001011100010110111000011000000100001111101101101010110011110111100000100,00001100001011100010110111000011000000100001111101101101010110011110111100000100
01110110011000010000010111001000110000001111000111100000100110010000001000010000,01110110011000010000010111001000110000001111000111100000100110010000001000010000
10000101111001101100010101111110000100010100101100010011100110110101011101111010,10000101111001101100010101111110000100010100101100010011100110110101011101111010
1001011100000000101101110011001010000001111001111110010011111101111001000111000100110,1001011100000000101101110011001010000001111001111110010011111101111001000111000100110
1001001000110001011111100100001110111010110111101110110111100101011000011011001101011,1001001000110001011111100100001110111010110111101110110111100101011000011011001101011
1111110001001000111110111010111001101100001001011101001011101010001101110001010111001,1111110001001000111110111010111001101100001001011101001011101010001101110001010111001
0010100010111000011010010011010100110101001011010000100110001000101111101110001001010,0010100010111000011010010011010100110101001011010000100110001000101111101110001001010
0011010101101010011111110100100011100011010111101000100000000001011001000110111000111,0011010101101010011111110100100011100011010111101000100000000001011001000110111000111
0010111111100111100011100011110110010011100010001111011011001100101000000101101110101,0010111111100111100011100011110110010011100010001111011011001100101000000101101110101
1010110010010101011110001110001011101000101001010010111001010101101110110001110111111,1010110010010101011110001110001011101000101001010010111001010101101110110001110111111
1001000011101011000000101100000100010001011110110101010000101000101100101101000011000,1001000011101011000000101100000100010001011110110101010000101000101100101101000011000
1100110011111001001001001010111010011001100011001010110110000110011011110011001001010,1100110011111001001001001010111010011001100011001010110110000110011011110011001001010
1011110011100111001101110111000110101011010110001101000000010000101100001101011110111,1011110011100111001101110111000110101011010110001101000000010000101100001101011110111
000000010100010011001111010100100111110011011011011110101100011101000001100101001100100101,000000010100010011001111010100100111110011011011011110101100011101000001100101001100100101
010000101001010000000110101011110000011000000100001111001000100000100011100111110111111100,010000101001010000000110101011110000011000000100001111001000100000100011100111110111111100
001110010111110011101100001110011101001110011100101010110100110010100101011010111101010010,001110010111110011101100001110011101001110011100101010110100110010100101011010111101010010
111011011010110110100001100010001001011101100001001101100101010001111101011011111111101101,111011011010110110100001100010001001011101100001001101100101010001111101011011111111101101
111100010011010100111010100100110000010010110111100001001010001110100000110011001100110100,111100010011010100111010100100110000010010110111100001001010001110100000110011001100110100
011100011001000010100110100100010011001100110000100101001111001010010101111010100001100110,011100011001000010100110100100010011001100110000100101001111001010010101111010100001100110
