string_1,string_2
6,6
1,1
3,3
3,3
0,0
6,6
6,6
8,8
8,8
0,0
41,41
27,27
09,09
23,23
66,66
37,37
03,03
97,97
34,34
63,63
227,227
628,628
113,113
548,548
099,099
427,427
725,725
367,367
685,685
439,439
8222,8222
6481,6481
0644,0644
4652,4652
3316,3316
7429,7429
6623,6623
8008,8008
5509,5509
9015,9015
43896,53896
82051,82054
04167,04167
46587,56587
49275,46275
36287,36287
20531,27531
87342,85342
05692,06692
76798,76758
267277,262277
746145,746146
054334,053334
329550,329050
923476,929476
626760,626740
171256,171256
946003,946203
973334,973314
338625,308625
0195810,0195210
4933766,4931766
7882254,7882254
4290758,4590758
8930489,8930449
9407426,9427426
4455430,4455410
2626079,2625079
0294628,0290628
0352759,0352759
83759674,83759604
71431538,71431538
43379025,43179025
40490109,49490109
11175379,11175379
00166353,02166353
04868154,94868154
01161905,01161915
81466718,81466718
98866226,91866226
688258137,488258137
492369132,492369732
036923184,036923181
030104109,030104102
463247275,463247279
813428012,817428012
689125964,689125960
292924566,222924566
673003182,673403182
675989689,672989689
4985734880,4985734700
8940885083,8342885083
5765817497,0725817497
1332035327,1331835327
0930934691,0930934654
2886395614,2896394614
7902088033,7902081533
9573419117,6573719117
4313812136,4313842836
6769401956,6769401976
58678172797,58678179797
50669927898,50669927858
80640464299,87640464599
39304042084,39314042384
28225023698,28205023696
28205601206,28507601206
01851834806,01851334816
78764881521,79764881221
08290928747,08290928746
08332562350,08337262350
181972188100,781978188100
687587224366,680587224366
339163662142,339168662942
834661767982,834668757982
726595522394,776595522394
947981278122,947991278122
009685738130,009685738190
727181566615,727186566615
943930146134,943931146124
462773310480,462273312480
