algorithm,len,ed,time,clock_time,calls
divide_and_conquer,1,0.0,0.0,3.8e-06,1
dinamic_programming,1,0.0,0.0,4.290000000000007e-05,1
dinamic_programming_2,1,0.0,0.0,8.569999999999997e-05,1
greedy_approach,1,0.0,0.0,5.579999999999995e-05,1
branch_and_bound_len,1,0.0,0.0,2.5199999999999962e-05,2
branch_and_bound_cnt,1,0.0,0.0,1.4300000000000077e-05,2
pure_recursion,1,0.0,0.0,9.799999999999913e-06,1
divide_and_conquer,1,0.0,0.0,3.2999999999999176e-06,1
dinamic_programming,1,0.0,0.0,2.1300000000000138e-05,1
dinamic_programming_2,1,0.0,0.0,6.269999999999974e-05,1
greedy_approach,1,0.0,0.0,5.099999999999983e-05,1
branch_and_bound_len,1,0.0,0.0,8.79999999999978e-06,2
branch_and_bound_cnt,1,0.0,0.0,1.4899999999999983e-05,2
pure_recursion,1,0.0,0.0,8.500000000000695e-06,1
divide_and_conquer,1,0.0,0.0,3.299999999999484e-06,1
dinamic_programming,1,0.0,0.0,3.88999999999997e-05,1
dinamic_programming_2,1,0.0,0.0,6.610000000000036e-05,1
greedy_approach,1,0.0,0.0,3.780000000000016e-05,1
branch_and_bound_len,1,0.0,0.0,2.249999999999995e-05,2
branch_and_bound_cnt,1,0.0,0.0,2.5500000000001216e-05,2
pure_recursion,1,0.0,0.0,2.180000000000064e-05,1
divide_and_conquer,1,0.0,0.0,3.1000000000006717e-06,1
dinamic_programming,1,0.0,0.0009837150573730469,2.4599999999999622e-05,1
dinamic_programming_2,1,0.0,0.0,4.990000000000029e-05,1
greedy_approach,1,0.0,0.0,3.680000000000003e-05,1
branch_and_bound_len,1,0.0,0.0,7.700000000001109e-06,2
branch_and_bound_cnt,1,0.0,0.0,1.2800000000000311e-05,2
pure_recursion,1,0.0,0.0,7.800000000000515e-06,1
divide_and_conquer,1,0.0,0.0,3.2000000000000778e-06,1
dinamic_programming,1,0.0,0.0,2.300000000000045e-05,1
dinamic_programming_2,1,0.0,0.0,5.3700000000000275e-05,1
greedy_approach,1,0.0,0.0,5.199999999999996e-05,1
