algorithm,len,ed,time,clock_time,calls
divide_and_conquer,1,0,0.0,5.900000019209983e-06,1
dinamic_programming,1,0,0.0,2.9899999958615808e-05,1
dinamic_programming_2,1,0,0.0,6.480000001829467e-05,1
greedy_approach,1,0,0.0,4.1299999963939626e-05,1
branch_and_bound_len,1,0,0.0,1.3000000024021574e-05,2
branch_and_bound_cnt,1,0,0.0,1.3999999964653398e-05,2
pure_recursion,1,0,0.0,8.899999954792293e-06,1
divide_and_conquer,1,0,0.0,5.6999999742402e-06,1
dinamic_programming,1,0,0.000997781753540039,2.6999999988674972e-05,1
dinamic_programming_2,1,0,0.0,7.61000000011336e-05,1
greedy_approach,1,0,0.0,5.5799999984174065e-05,1
branch_and_bound_len,1,0,0.0,8.79999998915082e-06,2
branch_and_bound_cnt,1,0,0.0,1.2900000001536682e-05,2
pure_recursion,1,0,0.0,2.260000002252127e-05,1
divide_and_conquer,1,0,0.0,5.399999963628943e-06,1
dinamic_programming,1,0,0.0,2.510000001620938e-05,1
dinamic_programming_2,1,0,0.0,7.169999997813647e-05,1
greedy_approach,1,0,0.0,5.479999998669882e-05,1
branch_and_bound_len,1,0,0.0,8.600000001024455e-06,2
branch_and_bound_cnt,1,0,0.0,1.2900000001536682e-05,2
pure_recursion,1,0,0.0,8.600000001024455e-06,1
divide_and_conquer,1,0,0.0,5.199999975502578e-06,1
dinamic_programming,1,0,0.0,3.850000001648368e-05,1
dinamic_programming_2,1,0,0.0009968280792236328,7.360000000744549e-05,1
greedy_approach,1,0,0.0,4.1199999998298154e-05,1
branch_and_bound_len,1,0,0.0,2.2599999965677853e-05,2
branch_and_bound_cnt,1,0,0.0,2.649999998993735e-05,2
pure_recursion,1,0,0.0,8.79999998915082e-06,1
divide_and_conquer,1,0,0.0,6.400000017947605e-06,1
dinamic_programming,1,0,0.0,2.5499999992462108e-05,1
dinamic_programming_2,1,0,0.0,5.770000001348308e-05,1
greedy_approach,1,0,0.0,5.609999999478532e-05,1
branch_and_bound_len,1,0,0.0,8.600000001024455e-06,2
branch_and_bound_cnt,1,0,0.0009970664978027344,2.9199999971751822e-05,2
pure_recursion,1,0,0.0,8.499999978539563e-06,1
divide_and_conquer,1,0,0.0,5.100000009861105e-06,1
dinamic_programming,1,0,0.0,3.8600000038968574e-05,1
dinamic_programming_2,1,0,0.0,5.6300000039755105e-05,1
greedy_approach,1,0,0.0,5.55999999960477e-05,1
branch_and_bound_len,1,0,0.0,8.600000001024455e-06,2
branch_and_bound_cnt,1,0,0.0,1.2599999990925426e-05,2
pure_recursion,1,0,0.0,8.500000035382982e-06,1
