algorithm,len,ed,time,clock_time,calls
divide_and_conquer,5,1.0,0.0,0.0001617000000351254,1
dinamic_programming,5,1.0,0.0009639263153076172,0.00015070000000605432,1
dinamic_programming_2,5,1.0,0.0,0.00014339999995627295,1
greedy_approach,5,1.0,0.000993967056274414,0.00011449999999513238,1
divide_and_conquer,5,1.0,0.0,0.00016729999998688072,1
dinamic_programming,5,1.0,0.0,0.000120200000026216,1
dinamic_programming_2,5,1.0,0.0,0.0001502000000073167,1
greedy_approach,5,1.0,0.0,7.99000000029082e-05,1
divide_and_conquer,5,1.0,0.0,0.00014859999998861895,1
dinamic_programming,5,1.0,0.0,0.0001328999999827829,1
dinamic_programming_2,5,1.0,0.0,0.0001450999999974556,1
greedy_approach,5,1.0,0.0,9.290000002692977e-05,1
divide_and_conquer,5,1.0,0.0,0.0001474999999686588,1
dinamic_programming,5,1.0,0.0,0.0001203000000487009,1
dinamic_programming_2,5,1.0,0.0,0.00014090000001942826,1
greedy_approach,5,1.0,0.0009970664978027344,9.000000000014552e-05,1
divide_and_conquer,5,1.0,0.0,0.0001656000000025415,1
dinamic_programming,5,1.0,0.0,0.00011590000002570378,1
dinamic_programming_2,5,1.0,0.0,0.00013460000002396555,1
greedy_approach,5,1.0,0.0,8.229999997411142e-05,1
divide_and_conquer,5,0.0,0.0,0.0001611000000139029,1
dinamic_programming,5,0.0,0.0,2.649999998993735e-05,1
dinamic_programming_2,5,0.0,0.0,0.00013329999995903563,1
greedy_approach,5,0.0,0.0,7.940000000417058e-05,1
divide_and_conquer,5,0.0,0.0,0.00015299999995477265,1
dinamic_programming,5,0.0,0.0,3.1200000023545726e-05,1
dinamic_programming_2,5,0.0,0.0009679794311523438,0.0001578999999765074,1
greedy_approach,5,0.0,0.0,6.729999995513936e-05,1
divide_and_conquer,5,1.0,0.0,0.00015340000004471221,1
dinamic_programming,5,1.0,0.0,0.00010580000002846646,1
dinamic_programming_2,5,1.0,0.0,0.00014220000002751476,1
greedy_approach,5,1.0,0.0009975433349609375,7.03000000044085e-05,1
divide_and_conquer,5,1.0,0.0009968280792236328,0.0002516999999784275,1
dinamic_programming,5,1.0,0.0,9.740000001556837e-05,1
dinamic_programming_2,5,1.0,0.0,0.0001163000000019565,1
greedy_approach,5,1.0,0.0,6.640000003699242e-05,1
divide_and_conquer,5,1.0,0.0,0.00014989999999670545,1
dinamic_programming,5,1.0,0.0,0.00011740000002191664,1
dinamic_programming_2,5,1.0,0.0,0.00012699999996357292,1
greedy_approach,5,1.0,0.0,6.669999999076026e-05,1
divide_and_conquer,10,2.0,0.000997304916381836,0.0004051999999887812,1
dinamic_programming,10,2.0,0.0,0.00022350000000415093,1
dinamic_programming_2,10,2.0,0.0,0.00029430000000729706,1
greedy_approach,10,2.0,0.0009963512420654297,0.00010519999995040052,1
