algorithm,len,ed,time,clock_time,calls
divide_and_conquer,1,0.0,0.0,6.299999995462713e-06,1
dinamic_programming,1,0.0,0.0009975433349609375,4.250000000638465e-05,1
dinamic_programming_2,1,0.0,0.0,8.660000000304535e-05,1
greedy_approach,1,0.0,0.0,5.69000000041342e-05,1
branch_and_bound_len,1,0.0,0.0,1.100000000064938e-05,2
branch_and_bound_cnt,1,0.0,0.0,1.6600000009248106e-05,2
pure_recursion,1,0.0,0.0,9.299999987888441e-06,1
divide_and_conquer,1,0.0,0.0,5.100000009861105e-06,1
dinamic_programming,1,0.0,0.0,2.4099999990312426e-05,1
dinamic_programming_2,1,0.0,0.0,8.330000000000837e-05,1
greedy_approach,1,0.0,0.0,5.079999999679785e-05,1
branch_and_bound_len,1,0.0,0.0,1.0199999991300501e-05,2
branch_and_bound_cnt,1,0.0,0.0,1.8000000011397788e-05,2
pure_recursion,1,0.0,0.0,1.5300000001161607e-05,1
divide_and_conquer,1,0.0,0.0,4.699999976764957e-06,1
dinamic_programming,1,0.0,0.0,3.5900000000310683e-05,1
dinamic_programming_2,1,0.0,0.0009968280792236328,8.619999999837091e-05,1
greedy_approach,1,0.0,0.0,5.550000000198452e-05,1
branch_and_bound_len,1,0.0,0.0,1.0299999985363684e-05,2
branch_and_bound_cnt,1,0.0,0.0,1.6200000004573667e-05,2
pure_recursion,1,0.0,0.0,9.299999987888441e-06,1
divide_and_conquer,1,1.0,0.0,4.499999988638592e-06,1
dinamic_programming,1,1.0,0.0,7.890000000543296e-05,1
dinamic_programming_2,1,1.0,0.0,8.49999999843476e-05,1
greedy_approach,1,1.0,0.0,5.379999998922358e-05,1
branch_and_bound_len,1,1.0,0.0,1.9100000002936213e-05,6
branch_and_bound_cnt,1,1.0,0.0,2.3300000009385258e-05,6
pure_recursion,1,1.0,0.0,8.699999995087637e-06,1
divide_and_conquer,1,0.0,0.0,4.499999988638592e-06,1
dinamic_programming,1,0.0,0.0,2.4400000000923683e-05,1
dinamic_programming_2,1,0.0,0.0,5.6199999988848504e-05,1
greedy_approach,1,0.0,0.0,3.889999999273641e-05,1
branch_and_bound_len,1,0.0,0.0,9.099999999762076e-06,2
branch_and_bound_cnt,1,0.0,0.0,1.2300000008735879e-05,2
pure_recursion,1,0.0,0.0,7.600000003549212e-06,1
divide_and_conquer,1,0.0,0.0,5.3999999920506525e-06,1
dinamic_programming,1,0.0,0.0,3.249999997478881e-05,1
dinamic_programming_2,1,0.0,0.0,7.670000002235611e-05,1
greedy_approach,1,0.0,0.0,5.3600000001097214e-05,1
branch_and_bound_len,1,0.0,0.0,1.0299999985363684e-05,2
branch_and_bound_cnt,1,0.0,0.0,1.5799999999899228e-05,2
pure_recursion,1,0.0,0.0,9.299999987888441e-06,1
divide_and_conquer,1,1.0,0.0,4.900000021734741e-06,1
dinamic_programming,1,1.0,0.0,7.35000000133823e-05,1
dinamic_programming_2,1,1.0,0.0,8.260000001314438e-05,1
greedy_approach,1,1.0,0.0,5.439999998202438e-05,1
branch_and_bound_len,1,1.0,0.0,1.8000000011397788e-05,6
branch_and_bound_cnt,1,1.0,0.0,2.2400000005973197e-05,6
pure_recursion,1,1.0,0.0,8.79999998915082e-06,1
divide_and_conquer,1,1.0,0.0,4.699999976764957e-06,1
dinamic_programming,1,1.0,0.0,5.1799999994273094e-05,1
dinamic_programming_2,1,1.0,0.0,5.819999998379899e-05,1
greedy_approach,1,1.0,0.0,3.810000001180924e-05,1
branch_and_bound_len,1,1.0,0.0,1.319999998372623e-05,6
branch_and_bound_cnt,1,1.0,0.0,2.6200000007747803e-05,6
pure_recursion,1,1.0,0.0,9.099999999762076e-06,1
divide_and_conquer,1,1.0,0.0,4.700000005186666e-06,1
dinamic_programming,1,1.0,0.0,8.099999999444663e-05,1
dinamic_programming_2,1,1.0,0.0009970664978027344,8.809999999925822e-05,1
greedy_approach,1,1.0,0.0,5.300000000829641e-05,1
branch_and_bound_len,1,1.0,0.0,1.8000000011397788e-05,6
branch_and_bound_cnt,1,1.0,0.0,2.3499999997511622e-05,6
pure_recursion,1,1.0,0.0,7.600000003549212e-06,1
divide_and_conquer,1,1.0,0.0,4.39999999457541e-06,1
dinamic_programming,1,1.0,0.0,5.3199999996422775e-05,1
dinamic_programming_2,1,1.0,0.0,5.7499999996935e-05,1
greedy_approach,1,1.0,0.0,3.8200000005872425e-05,1
branch_and_bound_len,1,1.0,0.0,1.3200000012147939e-05,6
branch_and_bound_cnt,1,1.0,0.0,1.6900000019859363e-05,6
