algorithm,len,ed,time,clock_time,calls
divide_and_conquer,1,0,0.0,5.100000009861105e-06,1
dinamic_programming,1,0,0.0,4.369999999198626e-05,1
dinamic_programming_2,1,0,0.0,7.430000002273118e-05,1
greedy_approach,1,0,0.0,4.179999999109896e-05,1
branch_and_bound_len,1,0,0.0,9.400000010373333e-06,2
branch_and_bound_cnt,1,0,0.0,1.3599999988400668e-05,2
pure_recursion,1,0,0.0,8.79999998915082e-06,1
divide_and_conquer,1,0,0.0,5.500000014535544e-06,1
dinamic_programming,1,0,0.0,2.4800000005598122e-05,1
dinamic_programming_2,1,0,0.0,5.680000001007102e-05,1
greedy_approach,1,0,0.0,3.9099999980862776e-05,1
branch_and_bound_len,1,0,0.0,8.300000018834908e-06,2
branch_and_bound_cnt,1,0,0.0,1.2999999995599865e-05,2
pure_recursion,1,0,0.0,8.000000008223651e-06,1
divide_and_conquer,1,0,0.0,4.899999993313031e-06,1
dinamic_programming,1,0,0.0,3.2500000003210516e-05,1
dinamic_programming_2,1,0,0.0,7.690000001048247e-05,1
greedy_approach,1,0,0.0,5.29999999798747e-05,1
branch_and_bound_len,1,0,0.000995635986328125,1.3800000004948743e-05,2
branch_and_bound_cnt,1,0,0.0,1.6500000015184924e-05,2
pure_recursion,1,0,0.0,9.099999999762076e-06,1
divide_and_conquer,1,0,0.0,5.29999999798747e-06,1
dinamic_programming,1,0,0.0,2.4899999999661304e-05,1
dinamic_programming_2,1,0,0.0,5.5800000012595774e-05,1
greedy_approach,1,0,0.0,3.9100000009284486e-05,1
branch_and_bound_len,1,0,0.0,8.600000001024455e-06,2
branch_and_bound_cnt,1,0,0.0,1.2599999990925426e-05,2
pure_recursion,1,0,0.0,7.400000015422847e-06,1
divide_and_conquer,1,0,0.0,5.100000009861105e-06,1
dinamic_programming,1,0,0.0,2.7599999981475776e-05,1
dinamic_programming_2,1,0,0.0,6.0200000007171184e-05,1
greedy_approach,1,0,0.0,3.870000000461005e-05,1
branch_and_bound_len,1,0,0.0,9.200000022246968e-06,2
branch_and_bound_cnt,1,0,0.0,1.2900000001536682e-05,2
pure_recursion,1,0,0.0,8.000000008223651e-06,1
divide_and_conquer,1,0,0.0,4.5999999827017746e-06,1
dinamic_programming,1,0,0.0,2.4899999999661304e-05,1
dinamic_programming_2,1,0,0.0,5.569999999011088e-05,1
greedy_approach,1,0,0.0,3.890000002115812e-05,1
branch_and_bound_len,1,0,0.0,8.499999978539563e-06,2
branch_and_bound_cnt,1,0,0.0,1.2900000001536682e-05,2
pure_recursion,1,0,0.0,7.89999998573876e-06,1
divide_and_conquer,1,0,0.0,4.799999999249849e-06,1
dinamic_programming,1,0,0.0,3.12999999891872e-05,1
dinamic_programming_2,1,0,0.0,7.61000000011336e-05,1
greedy_approach,1,0,0.0009975433349609375,5.4500000004509275e-05,1
branch_and_bound_len,1,0,0.0,1.0299999985363684e-05,2
branch_and_bound_cnt,1,0,0.0,1.6399999992700032e-05,2
pure_recursion,1,0,0.0,8.699999995087637e-06,1
divide_and_conquer,1,0,0.0,5.3999999920506525e-06,1
dinamic_programming,1,0,0.0,3.269999999133688e-05,1
dinamic_programming_2,1,0,0.0,7.709999999860884e-05,1
greedy_approach,1,0,0.0,5.350000000703403e-05,1
branch_and_bound_len,1,0,0.0,1.059999999597494e-05,2
branch_and_bound_cnt,1,0,0.0,1.6600000009248106e-05,2
pure_recursion,1,0,0.0,9.400000010373333e-06,1
divide_and_conquer,1,0,0.0,4.300000000512227e-06,1
dinamic_programming,1,0,0.0,2.4899999999661304e-05,1
dinamic_programming_2,1,0,0.0,5.530000001385815e-05,1
greedy_approach,1,0,0.0,3.8200000005872425e-05,1
branch_and_bound_len,1,0,0.0,8.600000001024455e-06,2
branch_and_bound_cnt,1,0,0.0,1.2299999980314169e-05,2
pure_recursion,1,0,0.0,7.799999991675577e-06,1
divide_and_conquer,1,0,0.0,4.499999988638592e-06,1
dinamic_programming,1,0,0.0,3.25999999972737e-05,1
dinamic_programming_2,1,0,0.0,7.629999998925996e-05,1
greedy_approach,1,0,0.0,5.2699999997685154e-05,1
branch_and_bound_len,1,0,0.0,1.0699999990038123e-05,2
branch_and_bound_cnt,1,0,0.0,1.6199999976151958e-05,2
pure_recursion,1,0,0.0,8.600000001024455e-06,1
divide_and_conquer,2,0,0.0,7.619999999519678e-05,1
dinamic_programming,2,0,0.0,3.5499999995636244e-05,1
dinamic_programming_2,2,0,0.0,0.00012309999999615684,1
greedy_approach,2,0,0.0,7.329999999683423e-05,1
branch_and_bound_len,2,0,0.0,1.550000001770968e-05,3
branch_and_bound_cnt,2,0,0.0,2.4800000005598122e-05,3
pure_recursion,2,0,0.0,3.789999999526117e-05,1
divide_and_conquer,2,0,0.0,7.99000000029082e-05,1
dinamic_programming,2,0,0.0,2.5700000009010182e-05,1
dinamic_programming_2,2,0,0.0,7.899999999949614e-05,1
greedy_approach,2,0,0.0,4.7499999993760866e-05,1
branch_and_bound_len,2,0,0.0,1.100000000064938e-05,3
branch_and_bound_cnt,2,0,0.0,1.6500000015184924e-05,3
pure_recursion,2,0,0.0,2.3199999986900366e-05,1
divide_and_conquer,2,0,0.0,7.049999999253487e-05,1
dinamic_programming,2,0,0.0,3.5099999990961805e-05,1
dinamic_programming_2,2,0,0.0,0.00011539999999854444,1
greedy_approach,2,0,0.0,5.160000000614673e-05,1
branch_and_bound_len,2,0,0.0,1.1300000011260636e-05,3
branch_and_bound_cnt,2,0,0.0,1.670000000331129e-05,3
pure_recursion,2,0,0.0,2.3100000021258893e-05,1
divide_and_conquer,2,0,0.0,7.969999998636013e-05,1
dinamic_programming,2,0,0.0,2.519999998185085e-05,1
dinamic_programming_2,2,0,0.0,7.730000001515691e-05,1
greedy_approach,2,0,0.0,4.80000000209202e-05,1
branch_and_bound_len,2,0,0.0,1.059999999597494e-05,3
branch_and_bound_cnt,2,0,0.0,1.6100000010510485e-05,3
pure_recursion,2,0,0.0,2.3200000015322075e-05,1
divide_and_conquer,2,0,0.0,6.730000001198277e-05,1
dinamic_programming,2,0,0.0,3.39000000053602e-05,1
dinamic_programming_2,2,0,0.0,9.000000000014552e-05,1
greedy_approach,2,0,0.0,4.780000000437212e-05,1
branch_and_bound_len,2,0,0.0,1.0799999984101305e-05,3
branch_and_bound_cnt,2,0,0.0,1.6200000004573667e-05,3
pure_recursion,2,0,0.0,2.3099999992837184e-05,1
divide_and_conquer,2,0,0.0,6.940000000099644e-05,1
dinamic_programming,2,0,0.0,2.4800000005598122e-05,1
dinamic_programming_2,2,0,0.0,7.580000001894405e-05,1
greedy_approach,2,0,0.0,4.80000000209202e-05,1
branch_and_bound_len,2,0,0.0,1.0900000006586197e-05,3
branch_and_bound_cnt,2,0,0.0,1.6499999986763214e-05,3
pure_recursion,2,0,0.000997304916381836,6.089999999403517e-05,1
divide_and_conquer,2,0,0.0,6.439999998519852e-05,1
dinamic_programming,2,0,0.0,2.700000001709668e-05,1
dinamic_programming_2,2,0,0.0,7.91999999876225e-05,1
greedy_approach,2,0,0.0,4.809999998656167e-05,1
branch_and_bound_len,2,0,0.0,1.100000000064938e-05,3
branch_and_bound_cnt,2,0,0.0,1.720000000204891e-05,3
pure_recursion,2,0,0.0,2.3699999985637987e-05,1
divide_and_conquer,2,0,0.0009958744049072266,7.389999998963503e-05,1
dinamic_programming,2,0,0.0,3.480000000877226e-05,1
dinamic_programming_2,2,0,0.0,0.00011520000001041808,1
greedy_approach,2,0,0.0,7.010000001628214e-05,1
branch_and_bound_len,2,0,0.0,1.499999999055035e-05,3
branch_and_bound_cnt,2,0,0.0,2.3700000014059697e-05,3
pure_recursion,2,0,0.0,3.619999998250023e-05,1
divide_and_conquer,2,0,0.0,8.030000000758264e-05,1
dinamic_programming,2,0,0.0,2.600000001962144e-05,1
dinamic_programming_2,2,0,0.0,7.600000000707041e-05,1
greedy_approach,2,0,0.0,4.770000001030894e-05,1
branch_and_bound_len,2,0,0.0,1.0900000006586197e-05,3
branch_and_bound_cnt,2,0,0.0,1.6200000004573667e-05,3
pure_recursion,2,0,0.0,2.3499999997511622e-05,1
divide_and_conquer,2,0,0.0,6.850000002600609e-05,1
dinamic_programming,2,0,0.0,3.39000000053602e-05,1
dinamic_programming_2,2,0,0.0,0.00011460000001761728,1
greedy_approach,2,0,0.0,7.120000000782056e-05,1
branch_and_bound_len,2,0,0.0,1.5200000007098424e-05,3
branch_and_bound_cnt,2,0,0.0,2.2799999982225927e-05,3
pure_recursion,2,0,0.0,3.4699999986287366e-05,1
divide_and_conquer,3,0,0.0,0.00013400000000274304,1
dinamic_programming,3,0,0.0,3.800000001774606e-05,1
dinamic_programming_2,3,0,0.0009982585906982422,0.000155400000011241,1
greedy_approach,3,0,0.0,8.470000000215805e-05,1
branch_and_bound_len,3,0,0.0,1.9600000001673834e-05,4
branch_and_bound_cnt,3,0,0.0,3.180000001634653e-05,4
pure_recursion,3,0,0.0,0.00016779999998561834,1
divide_and_conquer,3,0,0.0,0.00012250000000335604,1
dinamic_programming,3,0,0.0,2.650000001835906e-05,1
dinamic_programming_2,3,0,0.0,0.00016840000000684086,1
greedy_approach,3,0,0.0,8.850000000393266e-05,1
branch_and_bound_len,3,0,0.0,1.3599999988400668e-05,4
branch_and_bound_cnt,3,0,0.0,2.069999999321226e-05,4
pure_recursion,3,0,0.0,8.940000000734472e-05,1
divide_and_conquer,3,0,0.0,0.00013719999998329513,1
dinamic_programming,3,0,0.0,3.6800000003722744e-05,1
dinamic_programming_2,3,0,0.0,0.0001605000000211021,1
greedy_approach,3,0,0.0,8.610000000430773e-05,1
branch_and_bound_len,3,0,0.0,1.9199999996999395e-05,4
branch_and_bound_cnt,3,0,0.0,3.100000000699765e-05,4
pure_recursion,3,0,0.0009982585906982422,0.00017170000000987784,1
divide_and_conquer,3,0,0.0,0.00012110000000120635,1
dinamic_programming,3,0,0.0,2.689999999461179e-05,1
dinamic_programming_2,3,0,0.0,9.760000000369473e-05,1
greedy_approach,3,0,0.0,5.640000000539658e-05,1
branch_and_bound_len,3,0,0.0,1.3200000012147939e-05,4
branch_and_bound_cnt,3,0,0.0,2.0599999999149077e-05,4
pure_recursion,3,0,0.0,9.190000000103282e-05,1
divide_and_conquer,3,0,0.0,0.00010439999999789507,1
dinamic_programming,3,0,0.0,2.559999998652529e-05,1
dinamic_programming_2,3,0,0.0,9.360000001379376e-05,1
greedy_approach,3,0,0.0,5.609999999478532e-05,1
branch_and_bound_len,3,0,0.0,1.3300000006211121e-05,4
branch_and_bound_cnt,3,0,0.0,3.2000000004472895e-05,4
pure_recursion,3,0,0.0,0.00016819999999029278,1
divide_and_conquer,3,0,0.0,0.00011850000001345506,1
dinamic_programming,3,0,0.0,2.6199999979326094e-05,1
dinamic_programming_2,3,0,0.0,9.249999999383363e-05,1
greedy_approach,3,0,0.0,5.519999999137326e-05,1
branch_and_bound_len,3,0,0.0,1.3200000012147939e-05,4
branch_and_bound_cnt,3,0,0.0,2.0100000000411455e-05,4
pure_recursion,3,0,0.0,8.929999998485982e-05,1
divide_and_conquer,3,0,0.0,0.00013429999998493258,1
dinamic_programming,3,0,0.0,3.559999998969943e-05,1
dinamic_programming_2,3,0,0.000997304916381836,0.00015880000000834116,1
greedy_approach,3,0,0.0,8.589999998775966e-05,1
branch_and_bound_len,3,0,0.0,1.9699999995737016e-05,4
branch_and_bound_cnt,3,0,0.0,3.320000001849621e-05,4
pure_recursion,3,0,0.0,0.0002351999999916643,1
divide_and_conquer,3,0,0.0,0.0001394000000232154,1
dinamic_programming,3,0,0.0,3.750000001900844e-05,1
dinamic_programming_2,3,0,0.0,0.00016479999999319261,1
greedy_approach,3,0,0.0,8.650000000898217e-05,1
branch_and_bound_len,3,0,0.0,1.990000001228509e-05,4
branch_and_bound_cnt,3,0,0.0,3.169999999386164e-05,4
pure_recursion,3,0,0.0,0.00016650000000595355,1
divide_and_conquer,3,0,0.0,0.00011920000000031905,1
dinamic_programming,3,0,0.0,2.6200000007747803e-05,1
dinamic_programming_2,3,0,0.0,9.749999998120984e-05,1
greedy_approach,3,0,0.0,5.55999999960477e-05,1
branch_and_bound_len,3,0,0.0,1.3400000000274304e-05,4
branch_and_bound_cnt,3,0,0.0,2.029999998853782e-05,4
pure_recursion,3,0,0.0,9.049999999888314e-05,1
divide_and_conquer,3,0,0.0,0.00013350000000400541,1
dinamic_programming,3,0,0.0,3.570000001218432e-05,1
dinamic_programming_2,3,0,0.0,0.00016139999999609245,1
greedy_approach,3,0,0.0,8.49999999843476e-05,1
branch_and_bound_len,3,0,0.0,1.9499999979188942e-05,4
branch_and_bound_cnt,3,0,0.0,3.099999997857594e-05,4
pure_recursion,3,0,0.0,0.00016640000001189037,1
divide_and_conquer,4,0,0.000997781753540039,0.00022830000000340078,1
dinamic_programming,4,0,0.0,4.5699999986936746e-05,1
dinamic_programming_2,4,0,0.0009968280792236328,0.0002403000000015254,1
greedy_approach,4,0,0.0,0.00011620000000789332,1
branch_and_bound_len,4,0,0.0,2.6599999984000533e-05,5
branch_and_bound_cnt,4,0,0.0,2.3999999996249244e-05,5
pure_recursion,4,0,0.0,0.00042780000001130247,1
divide_and_conquer,4,0,0.0,0.00020120000002066263,1
dinamic_programming,4,0,0.0,3.810000001180924e-05,1
dinamic_programming_2,4,0,0.0,0.00021300000000223918,1
greedy_approach,4,0,0.000997781753540039,0.00013049999998315798,1
branch_and_bound_len,4,0,0.0,2.250000000003638e-05,5
branch_and_bound_cnt,4,0,0.0,3.95999999796004e-05,5
pure_recursion,4,0,0.0009968280792236328,0.0008526000000017575,1
divide_and_conquer,4,0,0.0,0.000164299999994455,1
dinamic_programming,4,0,0.0,4.200000000764703e-05,1
dinamic_programming_2,4,0,0.0,0.00022089999998797794,1
greedy_approach,4,0,0.0,0.000103499999994483,1
branch_and_bound_len,4,0,0.0,2.3599999991574805e-05,5
branch_and_bound_cnt,4,0,0.0,4.009999997833802e-05,5
pure_recursion,4,0,0.0009980201721191406,0.0008451999999863347,1
divide_and_conquer,4,0,0.0,0.00016499999998131898,1
dinamic_programming,4,0,0.0,2.829999999676147e-05,1
dinamic_programming_2,4,0,0.0,0.00012300000000209366,1
greedy_approach,4,0,0.0009984970092773438,6.790000000478358e-05,1
branch_and_bound_len,4,0,0.0,1.6200000004573667e-05,5
branch_and_bound_cnt,4,0,0.0,2.4400000000923683e-05,5
pure_recursion,4,0,0.0009965896606445312,0.0004341000000067652,1
divide_and_conquer,4,0,0.0009970664978027344,0.00020150000000285218,1
dinamic_programming,4,0,0.0,3.889999999273641e-05,1
